Entity,Code,Year,Wind (TWh growth - equivalent)
North America,,2008,60.9345
North America,,2009,60.28235
North America,,2010,64.622086
North America,,2011,74.69269
North America,,2012,64.11685
North America,,2013,73.74252
North America,,2014,45.56891
North America,,2015,65.970825
North America,,2016,109.4093
North America,,2017,71.759766
North America,,2018,54.80951
North America,,2019,69.49548
North America,,2020,124.44507
North America,,2021,103.930176
North America,,2022,149.94812
North America (EI),,1972,0
North America (EI),,1973,0
North America (EI),,1974,0
North America (EI),,1975,0
North America (EI),,1976,0
North America (EI),,1977,0
North America (EI),,1978,0
North America (EI),,1979,0
North America (EI),,1980,0
North America (EI),,1981,0
North America (EI),,1982,0
North America (EI),,1983,0.0079689445
North America (EI),,1984,0.011415751
North America (EI),,1985,0.00078258105
North America (EI),,1986,-0.0046983324
North America (EI),,1987,-0.0019354997
North America (EI),,1988,-0.007974889
North America (EI),,1989,6.3057704
North America (EI),,1990,2.026455
North America (EI),,1991,0.48491955
North America (EI),,1992,-0.020663261
North America (EI),,1993,0.35335636
North America (EI),,1994,1.329876
North America (EI),,1995,-0.8389368
North America (EI),,1996,0.21444416
North America (EI),,1997,0.17893028
North America (EI),,1998,-0.7746992
North America (EI),,1999,4.669303
North America (EI),,2000,3.6087904
North America (EI),,2001,3.4690876
North America (EI),,2002,10.758938
North America (EI),,2003,3.057827
North America (EI),,2004,9.120861
North America (EI),,2005,12.106968
North America (EI),,2006,27.529198
North America (EI),,2007,24.014
North America (EI),,2008,60.90751
North America (EI),,2009,60.133118
North America (EI),,2010,64.38179
North America (EI),,2011,74.50595
North America (EI),,2012,63.62436
North America (EI),,2013,72.681885
North America (EI),,2014,45.390198
North America (EI),,2015,65.73285
North America (EI),,2016,109.43964
North America (EI),,2017,71.34125
North America (EI),,2018,54.408447
North America (EI),,2019,68.420044
North America (EI),,2020,123.59424
North America (EI),,2021,103.546875
North America (EI),,2022,150.15906
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0
North Macedonia,MKD,2011,0
North Macedonia,MKD,2012,0
North Macedonia,MKD,2013,0
North Macedonia,MKD,2014,0.19135167
North Macedonia,MKD,2015,0.13387053
North Macedonia,MKD,2016,-0.03213221
North Macedonia,MKD,2017,0.000929445
North Macedonia,MKD,2018,-0.036489725
North Macedonia,MKD,2019,0.010828048
North Macedonia,MKD,2020,0.03861612
North Macedonia,MKD,2021,-0.036576927
North Macedonia,MKD,2022,0.010276675
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0.020698916
Norway,NOR,1994,0.005913971
Norway,NOR,1995,0.0029571112
Norway,NOR,1996,-0.0029571112
Norway,NOR,1997,0.0059140567
Norway,NOR,1998,0
Norway,NOR,1999,0.041397776
Norway,NOR,2000,0.017741948
Norway,NOR,2001,-0.012346394
Norway,NOR,2002,0.13959223
Norway,NOR,2003,0.41331446
Norway,NOR,2004,0.09394944
Norway,NOR,2005,0.702667
Norway,NOR,2006,0.3808341
Norway,NOR,2007,0.7125603
Norway,NOR,2008,0.043345213
Norway,NOR,2009,0.16289663
Norway,NOR,2010,-0.28874612
Norway,NOR,2011,1.0996203
Norway,NOR,2012,0.70516205
Norway,NOR,2013,0.8819947
Norway,NOR,2014,0.8795595
Norway,NOR,2015,0.7667551
Norway,NOR,2016,-1.1082134
Norway,NOR,2017,1.9307108
Norway,NOR,2018,2.6621618
Norway,NOR,2019,4.306262
Norway,NOR,2020,11.465405
Norway,NOR,2021,4.7639027
Norway,NOR,2022,7.848509
OECD (EI),,1966,0
OECD (EI),,1967,0
OECD (EI),,1968,0
OECD (EI),,1969,0
OECD (EI),,1970,0
OECD (EI),,1971,0
OECD (EI),,1972,0
OECD (EI),,1973,0
OECD (EI),,1974,0
OECD (EI),,1975,0
OECD (EI),,1976,0
OECD (EI),,1977,0
OECD (EI),,1978,0.008870971
OECD (EI),,1979,0.008870971
OECD (EI),,1980,0.0133063905
OECD (EI),,1981,0
OECD (EI),,1982,0.02365583
OECD (EI),,1983,0.042270284
OECD (EI),,1984,0.03536722
OECD (EI),,1985,0.05755666
OECD (EI),,1986,0.22062446
OECD (EI),,1987,0.16720417
OECD (EI),,1988,0.40275103
OECD (EI),,1989,6.854883
OECD (EI),,1990,2.8042912
OECD (EI),,1991,1.0792084
OECD (EI),,1992,1.6231594
OECD (EI),,1993,2.602459
OECD (EI),,1994,3.39962
OECD (EI),,1995,1.7801533
OECD (EI),,1996,3.163189
OECD (EI),,1997,7.64612
OECD (EI),,1998,10.728502
OECD (EI),,1999,14.075642
OECD (EI),,2000,28.793262
OECD (EI),,2001,17.135338
OECD (EI),,2002,39.56436
OECD (EI),,2003,28.402725
OECD (EI),,2004,54.060944
OECD (EI),,2005,48.361877
OECD (EI),,2006,64.34427
OECD (EI),,2007,91.33447
OECD (EI),,2008,105.473724
OECD (EI),,2009,102.95856
OECD (EI),,2010,111.884094
OECD (EI),,2011,166.88336
OECD (EI),,2012,137.10681
OECD (EI),,2013,157.9541
OECD (EI),,2014,88.772095
OECD (EI),,2015,209.78918
OECD (EI),,2016,121.004395
OECD (EI),,2017,231.58496
OECD (EI),,2018,112.22864
OECD (EI),,2019,219.49866
OECD (EI),,2020,267.80786
OECD (EI),,2021,81.891846
OECD (EI),,2022,307.7942
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0
Oceania,,1992,0.0020430111
Oceania,,1993,0.006786127
Oceania,,1994,0.010421167
Oceania,,1995,0.004435472
Oceania,,1996,0.021633802
Oceania,,1997,0.017053947
Oceania,,1998,0.05611202
Oceania,,1999,0.12396666
Oceania,,2000,0.5092383
Oceania,,2001,0.4997717
Oceania,,2002,0.7597115
Oceania,,2003,0.45564556
Oceania,,2004,0.8659167
Oceania,,2005,2.1462226
Oceania,,2006,2.4435492
Oceania,,2007,2.7714982
Oceania,,2008,1.998766
Oceania,,2009,3.8239155
Oceania,,2010,1.8636837
Oceania,,2011,4.7625866
Oceania,,2012,3.7395153
Oceania,,2013,3.8626099
Oceania,,2014,1.7313805
Oceania,,2015,5.7560196
Oceania,,2016,2.9416122
Oceania,,2017,-0.45145798
Oceania,,2018,7.773327
Oceania,,2019,8.776741
Oceania,,2020,8.153824
Oceania,,2021,11.604752
Oceania,,2022,12.961525
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0
Oman,OMN,2014,0
Oman,OMN,2015,0
Oman,OMN,2016,0
Oman,OMN,2017,0
Oman,OMN,2018,0
Oman,OMN,2019,0.02293297
Oman,OMN,2020,0.25098896
Oman,OMN,2021,0.03720084
Oman,OMN,2022,-0.0011344552
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0
Pakistan,PAK,2008,0
Pakistan,PAK,2009,0
Pakistan,PAK,2010,0
Pakistan,PAK,2011,0
Pakistan,PAK,2012,0.052096665
Pakistan,PAK,2013,0.36045417
Pakistan,PAK,2014,0.43639335
Pakistan,PAK,2015,0.7630527
Pakistan,PAK,2016,0.8458421
Pakistan,PAK,2017,2.2337542
Pakistan,PAK,2018,2.8005505
Pakistan,PAK,2019,0.8065424
Pakistan,PAK,2020,-1.1232481
Pakistan,PAK,2021,1.8058376
Pakistan,PAK,2022,3.144967
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,1995,0
Peru,PER,1996,0.0011827945
Peru,PER,1997,0.00059139985
Peru,PER,1998,-0.00029569992
Peru,PER,1999,0.00029569992
Peru,PER,2000,0.0005913974
Peru,PER,2001,0.0011597415
Peru,PER,2002,-0.000022722175
Peru,PER,2003,-0.000022472348
Peru,PER,2004,-0.000022166641
Peru,PER,2005,-0.000021888874
Peru,PER,2006,-0.000021611108
Peru,PER,2007,-0.00002133334
Peru,PER,2008,-0.000021055574
Peru,PER,2009,-0.00002083322
Peru,PER,2010,-0.000020555686
Peru,PER,2011,-0.000020305393
Peru,PER,2012,-0.000020055566
Peru,PER,2013,-0.000019833446
Peru,PER,2014,0.6943222
Peru,PER,2015,0.9030403
Peru,PER,2016,1.2477349
Peru,PER,2017,0.008346319
Peru,PER,2018,1.1182263
Peru,PER,2019,0.3875935
Peru,PER,2020,0.40182257
Peru,PER,2021,0.0047330856
Peru,PER,2022,0.26614237
Philippines,PHL,1966,0
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.050020833
Philippines,PHL,2006,0.10145415
Philippines,PHL,2007,0.012080297
Philippines,PHL,2008,0.008943051
Philippines,PHL,2009,0.0074305534
Philippines,PHL,2010,-0.008628607
Philippines,PHL,2011,0.07202417
Philippines,PHL,2012,-0.036749735
Philippines,PHL,2013,-0.027637497
Philippines,PHL,2014,0.2329864
Philippines,PHL,2015,1.6035347
Philippines,PHL,2016,0.5952394
Philippines,PHL,2017,0.29957795
Philippines,PHL,2018,0.14004421
Philippines,PHL,2019,-0.304533
Philippines,PHL,2020,-0.05003214
Philippines,PHL,2021,0.8877559
Philippines,PHL,2022,-0.792696
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0.002957
Poland,POL,1996,-0.002957
Poland,POL,1997,0.005913972
Poland,POL,1998,0.005913972
Poland,POL,1999,0
Poland,POL,2000,0.0029569995
Poland,POL,2001,0.026344221
Poland,POL,2002,0.13691974
Poland,POL,2003,0.18156637
Poland,POL,2004,0.04957944
Poland,POL,2005,-0.02263388
Poland,POL,2006,0.34186277
Poland,POL,2007,0.7475945
Poland,POL,2008,0.8760005
Poland,POL,2009,0.6557324
Poland,POL,2010,1.6108122
Poland,POL,2011,4.2229247
Poland,POL,2012,4.1744795
Poland,POL,2013,3.3474398
Poland,POL,2014,4.437046
Poland,POL,2015,8.43984
Poland,POL,2016,4.458254
Poland,POL,2017,5.97863
Poland,POL,2018,-5.814514
Poland,POL,2019,5.958332
Poland,POL,2020,1.6745033
Poland,POL,2021,0.98246
Poland,POL,2022,8.209953
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.002957
Portugal,PRT,1990,-0.00011947239
Portugal,PRT,1991,0
Portugal,PRT,1992,0.008512528
Portugal,PRT,1993,0.019862723
Portugal,PRT,1994,0.019056108
Portugal,PRT,1995,-0.0029569417
Portugal,PRT,1996,0.0147847235
Portugal,PRT,1997,0.050268885
Portugal,PRT,1998,0.1508064
Portugal,PRT,1999,0.10053778
Portugal,PRT,2000,0.13306442
Portugal,PRT,2001,0.25529975
Portugal,PRT,2002,0.3045441
Portugal,PRT,2003,0.38184333
Portugal,PRT,2004,0.9129667
Portugal,PRT,2005,2.7254043
Portugal,PRT,2006,3.245976
Portugal,PRT,2007,3.0922976
Portugal,PRT,2008,4.762398
Portugal,PRT,2009,4.982876
Portugal,PRT,2010,4.3249855
Portugal,PRT,2011,-0.2105732
Portugal,PRT,2012,2.8574657
Portugal,PRT,2013,4.612547
Portugal,PRT,2014,0.06612015
Portugal,PRT,2015,-1.551878
Portugal,PRT,2016,2.1343212
Portugal,PRT,2017,-0.7978859
Portugal,PRT,2018,0.785656
Portugal,PRT,2019,2.6446953
Portugal,PRT,2020,-3.7259865
Portugal,PRT,2021,2.2811432
Portugal,PRT,2022,0.18370056
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Qatar,QAT,2019,0
Qatar,QAT,2020,0
Qatar,QAT,2021,0
Qatar,QAT,2022,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0.0029868612
Romania,ROU,1991,-0.0029868612
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0.0028454165
Romania,ROU,2007,0.0056374446
Romania,ROU,2008,0.0055674156
Romania,ROU,2009,0.011084139
Romania,ROU,2010,0.82419276
Romania,ROU,2011,2.9769268
Romania,ROU,2012,3.412456
Romania,ROU,2013,5.080178
Romania,ROU,2014,0.47780704
Romania,ROU,2015,6.2237673
Romania,ROU,2016,-1.3787861
Romania,ROU,2017,2.0705013
Romania,ROU,2018,-2.9858894
Romania,ROU,2019,1.1271534
Romania,ROU,2020,0.386137
Romania,ROU,2021,-1.0323105
Romania,ROU,2022,1.0583191
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0.0056182775
Russia,RUS,2001,0.0034888615
Russia,RUS,2002,0.008989638
Russia,RUS,2003,0.0068442784
Russia,RUS,2004,-0.0047695003
Russia,RUS,2005,-0.0007003322
Russia,RUS,2006,-0.0046751117
Russia,RUS,2007,0.0038661947
Russia,RUS,2008,-0.0040500006
Russia,RUS,2009,-0.0039999997
Russia,RUS,2010,0.0010062782
Russia,RUS,2011,0.0032560825
Russia,RUS,2012,-0.0004767496
Russia,RUS,2013,-0.0022071116
Russia,RUS,2014,0.24816974
Russia,RUS,2015,0.1382989
Russia,RUS,2016,-0.0021352768
Russia,RUS,2017,-0.026604712
Russia,RUS,2018,0.2575411
Russia,RUS,2019,0.20236999
Russia,RUS,2020,2.158939
Russia,RUS,2021,3.774922
Russia,RUS,2022,4.189011
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0.012822083
Saudi Arabia,SAU,2018,-0.0000749724
Saudi Arabia,SAU,2019,0.0022621108
Saudi Arabia,SAU,2020,-0.00005513802
Saudi Arabia,SAU,2021,-0.00009544473
Saudi Arabia,SAU,2022,-0.000054167584
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Singapore,SGP,2017,0
Singapore,SGP,2018,0
Singapore,SGP,2019,0
Singapore,SGP,2020,0
Singapore,SGP,2021,0
Singapore,SGP,2022,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0.00580025
Slovakia,SVK,2004,0.011489666
Slovakia,SVK,2005,-0.00010944344
Slovakia,SVK,2006,-0.00010805763
Slovakia,SVK,2007,0.0055485573
Slovakia,SVK,2008,-0.0029505566
Slovakia,SVK,2009,-0.0029141381
Slovakia,SVK,2010,-0.000102804974
Slovakia,SVK,2011,-0.002860196
Slovakia,SVK,2012,0.0026583336
Slovakia,SVK,2013,-0.000099109486
Slovakia,SVK,2014,-0.00009791739
Slovakia,SVK,2015,-0.00009675138
Slovakia,SVK,2016,-0.000095609576
Slovakia,SVK,2017,-0.00009447336
Slovakia,SVK,2018,-0.0000933893
Slovakia,SVK,2019,-0.000058528036
Slovakia,SVK,2020,-0.005310665
Slovakia,SVK,2021,0.0025782213
Slovakia,SVK,2022,-0.0000477219
Slovenia,SVN,1991,0
Slovenia,SVN,1992,0
Slovenia,SVN,1993,0
Slovenia,SVN,1994,0
Slovenia,SVN,1995,0
Slovenia,SVN,1996,0
Slovenia,SVN,1997,0
Slovenia,SVN,1998,0
Slovenia,SVN,1999,0
Slovenia,SVN,2000,0
Slovenia,SVN,2001,0
Slovenia,SVN,2002,0
Slovenia,SVN,2003,0
Slovenia,SVN,2004,0
Slovenia,SVN,2005,0
Slovenia,SVN,2006,0
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
Slovenia,SVN,2010,0
Slovenia,SVN,2011,0
Slovenia,SVN,2012,0
Slovenia,SVN,2013,0.010901666
Slovenia,SVN,2014,-0.00006527733
Slovenia,SVN,2015,0.005321443
Slovenia,SVN,2016,-0.00005161017
Slovenia,SVN,2017,-0.00089427736
Slovenia,SVN,2018,0.0007179724
Slovenia,SVN,2019,0.00028130598
Slovenia,SVN,2020,0.0002057217
Slovenia,SVN,2021,-0.0017818613
Slovenia,SVN,2022,0.00031280518
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
